Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
9939	U	994	i11482Gh	0.50	1	 1.00000	 1.20000	 0.00000	 2.28000	 10.9	 0.500000	 0.700000	1.000
9940	U	995	i11496Gh	0.50	1	 1.00000	 1.20000	 0.00000	 2.28000	 10.9	 0.500000	 0.700000	1.000
9941	U	996	i11504Gh	0.58	1	 0.800000	 1.33333	 0.00000	 2.24000	 12.5	 0.400000	 0.933333	1.000
9942	U	997	i11507Gh	0.58	1	 0.800000	 1.33333	 0.00000	 2.24000	 12.5	 0.400000	 0.933333	1.000
9943	U	998	i11509Gh	0.58	1	 0.800000	 1.33333	 0.00000	 2.24000	 12.5	 0.400000	 0.933333	1.000
9944	U	999	i11510Gh	0.58	1	 0.800000	 1.33333	 0.00000	 2.24000	 12.5	 0.400000	 0.933333	1.000
9945	U	1000	i11518Gh	0.06	1	 0.00000	 0.800000	 0.888889	 2.52444	  1.4	-0.444444	 0.355556	1.000
9946	U	1001	i11519Gh		1								0.888
9947	U	1002	i11525Gh	0.07	1	-0.0559290	 0.842281	 0.854710	 2.52120	  1.5	-0.455320	 0.442891	0.975
9948	U	1003	i11528Gh	0.06	1	 0.00000	 0.800000	 0.888889	 2.52444	  1.4	-0.444444	 0.355556	1.000
9949	U	1004	i11529Gh	0.06	1	 0.00000	 0.800000	 0.888889	 2.52444	  1.4	-0.444444	 0.355556	1.000
9950	U	1005	i11531Gh	0.58	1	 0.800000	 1.33333	 0.00000	 2.24000	 12.5	 0.400000	 0.933333	1.000
9951	U	1006	i11604Gh	0.06	1	 0.00000	 0.800000	 0.888889	 2.52444	  1.4	-0.444444	 0.355556	1.000
9952	U	1007	i11606Gh		1								1.000
9953	U	1008	i11607Gh	0.07	1	-0.0578536	 0.843892	 0.853534	 2.52103	  1.5	-0.455694	 0.446051	0.949
9954	U	1009	i11624Gh		1								1.000
9955	U	1010	i11626Gh	0.38	1	 0.666667	 1.20000	 0.00000	 2.34667	  8.3	 0.333333	 0.866667	1.000
9956	U	1011	i11628Gh	0.06	1	 0.00000	 0.800000	 0.888889	 2.52444	  1.4	-0.444444	 0.355556	1.000
9957	U	1012	i11705Gh	-0.00	1	 0.800000	 0.800000	 0.800000	 2.56000	 -0.0	 0.00000	 0.00000	0.960
9958	U	1013	i11784Gh	1.27	1	 0.00000	 0.444444	 2.00000	 1.91111	 25.3	-1.00000	-0.555556	0.960
9959	U	1014	i11797Gh	0.52	1	 1.14286	 2.00000	 0.363636	 2.27013	 11.3	 0.389610	 1.24675	1.000
9960	U	1015	i11798Gh	0.52	1	 1.14286	 2.00000	 0.363636	 2.27013	 11.3	 0.389610	 1.24675	1.000
9961	U	1016	i11802Gh	0.13	1	 1.14286	 0.800000	 0.500000	 2.48286	  3.0	 0.321429	-0.0214286	1.000
9962	U	1017	i11815Gh	0.02	1	 0.727273	 0.800000	 1.00000	 2.54909	  0.4	-0.136364	-0.0636364	1.000
9963	U	1018	i11818Gh	0.13	1	 1.14286	 0.800000	 0.500000	 2.48286	  3.0	 0.321429	-0.0214286	1.000
9964	U	1019	i11838Gh		1								1.000
9965	U	1020	i11869Gh	1.79	1	 0.00000	 0.333333	 2.40000	 1.69333	 33.9	-1.20000	-0.866667	1.000
9966	U	1021	i11882Gh	0.52	1	 1.14286	 2.00000	 0.363636	 2.27013	 11.3	 0.389610	 1.24675	1.000
9967	U	1022	i11883Gh	0.52	1	 1.14286	 2.00000	 0.363636	 2.27013	 11.3	 0.389610	 1.24675	1.000
9968	U	1023	i11894Gh	0.52	1	 1.14286	 2.00000	 0.363636	 2.27013	 11.3	 0.389610	 1.24675	1.000
9969	U	1024	i11901Gh	0.52	1	 1.14286	 2.00000	 0.363636	 2.27013	 11.3	 0.389610	 1.24675	1.000
9970	U	1025	i11951Gh	0.39	1	 0.666667	 0.444444	 1.60000	 2.33778	  8.7	-0.466667	-0.688889	1.000
9971	U	1026	i11978Gh	0.18	1	 1.14286	 1.00000	 0.444444	 2.45397	  4.1	 0.349206	 0.206349	1.000
9972	U	1027	i11980Gh	0.18	1	 1.14286	 1.00000	 0.444444	 2.45397	  4.1	 0.349206	 0.206349	1.000
9973	U	1028	i11981Gh	0.18	1	 1.14286	 1.00000	 0.444444	 2.45397	  4.1	 0.349206	 0.206349	1.000
9974	U	1029	i11993Gh	0.22	1	 0.666667	 0.500000	 1.33333	 2.43333	  4.9	-0.333333	-0.500000	1.000
9975	U	1030	i11995Gh		1								1.000
9976	U	1031	i12008Gh	0.13	1	 1.14286	 0.800000	 0.500000	 2.48286	  3.0	 0.321429	-0.0214286	1.000
9977	U	1032	i12015Gh	0.13	1	 1.14286	 0.800000	 0.500000	 2.48286	  3.0	 0.321429	-0.0214286	1.000
9978	U	1033	i12019Gh	0.15	1	 0.386293	 1.08411	 1.08411	 2.47227	  3.4	-0.348910	 0.348910	0.555
9979	U	1034	i12035Gh	0.52	1	 1.14286	 2.00000	 0.363636	 2.27013	 11.3	 0.389610	 1.24675	1.000
9980	U	1035	i12058Gh	0.52	1	 1.14286	 2.00000	 0.363636	 2.27013	 11.3	 0.389610	 1.24675	1.000
9981	U	1036	i12059Gh	0.52	1	 1.14286	 2.00000	 0.363636	 2.27013	 11.3	 0.389610	 1.24675	1.000
9982	U	1037	i12064Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
9983	U	1038	i12065Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
9984	U	1039	i12069Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
9985	U	1040	i12075Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
9986	U	1041	i12076Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
9987	U	1042	i12140Gh		1								1.000
9988	U	1043	i12165Gh		1								1.000
9989	U	1044	i12189Gh	0.08	1	 0.626590	 1.08704	 0.631599	 2.51355	  1.8	-0.00250482	 0.457941	0.963
9990	U	1045	i12209Gh		1								1.000
9991	U	1046	i12213Gh	1.33	1	 0.827117	 4.03616	 0.0216933	 1.88271	 26.5	 0.402712	 3.61175	0.686
9992	U	1047	i12215Gh	0.30	1	 1.00000	 1.33333	 0.400000	 2.38667	  6.8	 0.300000	 0.633333	1.000
9993	U	1048	i12233Gh	0.86	1	 1.00000	 1.50000	 0.00000	 2.10000	 18.0	 0.500000	 1.00000	1.000
9994	U	1049	i12247Gh	0.79	1	 0.00000	 1.33333	 0.00000	 2.13333	 16.7	 0.00000	 1.33333	1.000
9995	U	1050	i12249Gh		1								1.000
9996	U	1051	i12250Gh		1								1.000
9997	U	1052	i12251Gh	0.56	1	-0.0377734	 1.18936	-0.0472167	 2.24851	 12.2	 0.00472167	 1.23186	0.978
9998	U	1053	i12271Gh	0.29	1	-0.0815991	 1.10208	 0.714321	 2.39589	  6.4	-0.397960	 0.785720	0.946
9999	U	1054	i12293Gh		1								1.000
10000	U	1055	i12304Gh	0.28	1	 0.00000	 0.666667	 1.33333	 2.40000	  6.3	-0.666667	 0.00000	1.000
10001	U	1056	i12306Gh	0.28	1	 0.00000	 0.666667	 1.33333	 2.40000	  6.3	-0.666667	 0.00000	1.000
10002	U	1057	i12335Gh	0.32	1	-0.0446543	 0.757132	 1.30208	 2.37632	  7.2	-0.673365	 0.128421	0.971
10003	U	1058	i12439Gh	0.20	1	 0.00000	 0.888889	 1.00000	 2.44444	  4.5	-0.500000	 0.388889	1.000
10004	U	1059	i12449Gh	0.20	1	 0.00000	 0.888889	 1.00000	 2.44444	  4.5	-0.500000	 0.388889	1.000
10005	U	1060	i12451Gh		1								1.000
10006	U	1061	i12452Gh	0.15	1	 0.905810	-0.0522802	-0.0784202	 2.47535	  3.3	 0.492115	-0.465975	0.971
10007	U	1062	i12525Gh	0.09	1	 0.00000	 0.727273	 1.00000	 2.50909	  2.0	-0.500000	 0.227273	1.000
10008	U	1063	i12529Gh		1								1.000
10009	U	1064	i12531Gh	0.02	1	 0.800000	 0.888889	 0.666667	 2.55111	  0.3	 0.0666667	 0.155556	1.000
10010	U	1065	i12534Gh		1								1.000
10011	U	1066	i12535Gh		1								1.000
10012	U	1067	i12538Gh		1								1.000
10013	U	1068	i12542Gh	0.06	1	 0.796680	 0.885201	-0.00276625	 2.52448	  1.4	 0.399723	 0.488243	0.794
10014	U	1069	i12571Gh		1								1.000
10015	U	1070	i12573Gh	0.02	1	 0.800000	 0.888889	 0.666667	 2.55111	  0.3	 0.0666667	 0.155556	1.000
10016	U	1071	i12579Gh	0.29	1	 1.33333	 0.400000	 1.14286	 2.39619	  6.4	 0.0952381	-0.838095	1.000
10017	U	1072	i12580Gh	0.29	1	 1.33333	 0.400000	 1.14286	 2.39619	  6.4	 0.0952381	-0.838095	1.000
10018	U	1073	i12581Gh	0.29	1	 1.33333	 0.400000	 1.14286	 2.39619	  6.4	 0.0952381	-0.838095	1.000
10019	U	1074	i12596Gh		1								1.000
10020	U	1075	i12619Gh		1								1.000
10021	U	1076	i12629Gh	0.28	1	 2.00000	 0.666667	 0.666667	 2.40000	  6.3	 0.666667	-0.666667	1.000
10022	U	1077	i12631Gh	0.28	1	 2.00000	 0.666667	 0.666667	 2.40000	  6.3	 0.666667	-0.666667	1.000
10023	U	1078	i12633Gh	0.28	1	 2.00000	 0.666667	 0.666667	 2.40000	  6.3	 0.666667	-0.666667	1.000
10024	U	1079	i12687Gh		1								1.000
10025	U	1080	i12690Gh	0.41	1	 0.00000	 0.571429	 1.60000	 2.33143	  8.9	-0.800000	-0.228571	1.000
10026	U	1081	i12719Gh		1								1.000
10027	U	1082	i12741Gh	0.39	1	 0.666667	 0.444444	 1.60000	 2.33778	  8.7	-0.466667	-0.688889	1.000
10028	U	1083	i12746Gh	0.65	1	 0.635939	 0.397622	 1.96708	 2.20646	 13.8	-0.665569	-0.903887	0.971
10029	U	1084	i12798Gh	0.72	1	 0.800000	 0.363636	 2.00000	 2.16727	 15.3	-0.600000	-1.03636	1.000
10030	U	1085	i12799Gh	0.72	1	 0.800000	 0.363636	 2.00000	 2.16727	 15.3	-0.600000	-1.03636	1.000
10031	U	1086	i12815Gh	0.02	1	 0.800000	 0.727273	 1.00000	 2.54909	  0.4	-0.100000	-0.172727	1.000
10032	U	1087	i12817Gh	0.72	1	 0.800000	 0.363636	 2.00000	 2.16727	 15.3	-0.600000	-1.03636	1.000
10033	U	1088	i12828Gh	0.30	1	 1.33333	 0.400000	 1.00000	 2.38667	  6.8	 0.166667	-0.766667	1.000
10034	U	1089	i12832Gh	0.66	1	 0.500000	 1.25000	 2.00000	 2.20000	 14.1	-0.750000	0.0	1.000
10035	U	1090	i12835Gh	0.68	1	 0.666667	 0.400000	 2.00000	 2.18667	 14.6	-0.666667	-0.933333	0.964
10036	U	1091	i12841Gh	0.30	1	 1.33333	 0.400000	 1.00000	 2.38667	  6.8	 0.166667	-0.766667	1.000
10037	U	1092	i12858Gh		1								1.000
10038	U	1093	i12865Gh		1								1.000
10039	U	1094	i12877Gh	0.43	1	 1.60000	 0.400000	 0.800000	 2.32000	  9.4	 0.400000	-0.800000	1.000
10040	U	1095	i12892Gh	0.49	1	 0.0906713	 1.45423	 0.181343	 2.28631	 10.7	-0.0453357	 1.31822	0.588
10041	U	1096	i12907Gh	0.07	1	 0.815379	 0.948839	-0.0292350	 2.52101	  1.5	 0.422307	 0.555767	0.980
10042	U	1097	i12935Gh	1.37	1	-0.0462601	 0.943827	 3.84139	 1.86543	 27.1	-1.94383	-0.953740	0.974
10043	U	1098	i12939Gh	0.29	1	 1.14286	 0.400000	 1.33333	 2.39619	  6.4	-0.0952381	-0.838095	1.000
10044	U	1099	i12941Gh	0.29	1	 1.14286	 0.400000	 1.33333	 2.39619	  6.4	-0.0952381	-0.838095	1.000
10045	U	1100	i12942Gh	0.29	1	 1.14286	 0.400000	 1.33333	 2.39619	  6.4	-0.0952381	-0.838095	1.000
10046	U	1101	i12971Gh	0.11	1	 1.38057	 0.627098	 0.719806	 2.49702	  2.5	 0.330381	-0.423089	0.828
10047	U	1102	i12984Gh		1								1.000
10048	U	1103	i12985Gh	0.05	1	 1.00000	 0.666667	 1.00000	 2.53333	  1.0	 0.00000	-0.333333	1.000
10049	U	1104	i12988Gh	0.13	1	 1.33333	 0.615385	 1.00000	 2.48718	  2.8	 0.166667	-0.551282	1.000
10050	U	1105	i12999Gh		1								1.000
10051	U	1106	i13034Gh		1								1.000
10052	U	1107	i13038Gh		1								1.000
10053	U	1108	i13052Gh		1								1.000
10054	U	1109	i13058Gh		1								1.000
10055	U	1110	i13068Gh		1								1.000
10056	U	1111	i13080Gh	0.58	1	 0.800000	 0.00000	 1.60000	 2.24000	 12.5	-0.400000	-1.20000	0.955
10057	U	1112	i13085Gh		1								1.000
10058	U	1113	i13104Gh		1								1.000
10059	U	1114	i13139Gh	0.69	1	 0.571429	 1.50000	 0.00000	 2.18571	 14.6	 0.285714	 1.21429	0.958
10060	U	1115	i13144Gh		1								1.000
10061	U	1116	i13166Gh		1								1.000
10062	U	1117	i13190Gh	0.66	1	 0.500000	 1.50000	 0.00000	 2.20000	 14.1	 0.250000	 1.25000	1.000
10063	U	1118	i13198Gh	0.66	1	 0.500000	 1.50000	 0.00000	 2.20000	 14.1	 0.250000	 1.25000	1.000
10064	U	1119	i13207Gh		1								1.000
10065	U	1120	i13208Gh		1								1.000
10066	U	1121	i13209Gh		1								1.000
10067	U	1122	i13211Gh		1								1.000
10068	U	1123	i13253Gh		1								1.000
10069	U	1124	i13256Gh		1								1.000
10070	U	1125	i13260Gh		1								1.000
10071	U	1126	i13277Gh	1.25	1	 0.00000	 1.60000	 0.00000	 1.92000	 25.0	 0.00000	 1.60000	0.963
10072	U	1127	i13279Gh		1								1.000
10073	U	1128	i13280Gh		1								1.000
10074	U	1129	i13283Gh		1								1.000
10075	U	1130	i13284Gh		1								1.000
10076	U	1131	i13290Gh		1								1.000
10077	U	1132	i13298Gh	1.19	1	-0.0379191	 1.56479	-0.0473989	 1.94817	 23.9	 0.00473989	 1.60745	0.928
10078	U	1133	i13299Gh	1.25	1	 0.00000	 1.60000	 0.00000	 1.92000	 25.0	 0.00000	 1.60000	0.963
10079	U	1134	i13316Gh	1.25	1	 0.00000	 1.60000	 0.00000	 1.92000	 25.0	 0.00000	 1.60000	0.963
10080	U	1135	i13317Gh	1.25	1	 0.00000	 1.60000	 0.00000	 1.92000	 25.0	 0.00000	 1.60000	0.963
10081	U	1136	i13345Gh	1.25	1	 0.00000	 1.60000	 0.00000	 1.92000	 25.0	 0.00000	 1.60000	0.963
10082	U	1137	i13355Gh	0.64	1	 0.444444	 1.50000	 0.00000	 2.21111	 13.6	 0.222222	 1.27778	1.000
10083	U	1138	i13356Gh	0.64	1	 0.444444	 1.50000	 0.00000	 2.21111	 13.6	 0.222222	 1.27778	1.000
10084	U	1139	i13364Gh	0.90	1	 0.444444	 1.71429	 0.00000	 2.08254	 18.7	 0.222222	 1.49206	1.000
10085	U	1140	i13385Gh	1.25	1	 0.00000	 1.60000	 0.00000	 1.92000	 25.0	 0.00000	 1.60000	0.966
10086	U	1141	i13393Gh	0.90	1	 0.444444	 1.71429	 0.00000	 2.08254	 18.7	 0.222222	 1.49206	1.000
10087	U	1142	i13407Gh	0.90	1	 0.444444	 1.71429	 0.00000	 2.08254	 18.7	 0.222222	 1.49206	1.000
10088	U	1143	i13415Gh	0.90	1	 0.444444	 1.71429	 0.00000	 2.08254	 18.7	 0.222222	 1.49206	1.000
10089	U	1144	i13422Gh	0.90	1	 0.444444	 1.71429	 0.00000	 2.08254	 18.7	 0.222222	 1.49206	1.000
10090	U	1145	i13457Gh	0.25	1	-0.0458816	 0.846066	 1.10746	 2.41859	  5.5	-0.576672	 0.315275	0.967
10091	U	1146	i13468Gh	0.64	1	 0.444444	 1.50000	 0.00000	 2.21111	 13.6	 0.222222	 1.27778	1.000
10092	U	1147	i13495Gh	0.44	1	 0.444444	 1.33333	 0.00000	 2.31111	  9.7	 0.222222	 1.11111	1.000
10093	U	1148	i13500Gh	0.18	1	-0.0895126	 0.789430	 1.07466	 2.45437	  4.1	-0.582085	 0.296858	0.920
10094	U	1149	i13507Gh	0.44	1	 0.444444	 1.33333	 0.00000	 2.31111	  9.7	 0.222222	 1.11111	1.000
10095	U	1150	i13509Gh	0.44	1	 0.444444	 1.33333	 0.00000	 2.31111	  9.7	 0.222222	 1.11111	1.000
10096	U	1151	i13533Gh		1								1.000
10097	U	1152	i13542Gh	0.63	1	 0.00000	 1.23077	 0.00000	 2.21538	 13.5	 0.00000	 1.23077	1.000
10098	U	1153	i13543Gh	0.63	1	 0.00000	 1.23077	 0.00000	 2.21538	 13.5	 0.00000	 1.23077	1.000
10099	U	1154	i13572Gh	0.34	1	 0.00000	 1.20000	 0.571429	 2.36571	  7.6	-0.285714	 0.914286	1.000
10100	U	1155	i13589Gh	0.34	1	 0.00000	 1.20000	 0.571429	 2.36571	  7.6	-0.285714	 0.914286	1.000
10101	U	1156	i13610Gh	0.38	1	 0.00000	 1.09091	 1.00000	 2.34545	  8.4	-0.500000	 0.590909	1.000
10102	U	1157	i13611Gh	0.38	1	 0.00000	 1.09091	 1.00000	 2.34545	  8.4	-0.500000	 0.590909	1.000
10103	U	1158	i13619Gh	0.47	1	 0.00000	 1.33333	 0.500000	 2.30000	 10.2	-0.250000	 1.08333	1.000
10104	U	1159	i13635Gh	0.49	1	 0.00000	 1.33333	 0.571429	 2.28571	 10.7	-0.285714	 1.04762	1.000
10105	U	1160	i13667Gh	0.63	1	 0.00000	 1.23077	 0.00000	 2.21538	 13.5	 0.00000	 1.23077	1.000
10106	U	1161	i13672Gh		1								1.000
10107	U	1162	i13681Gh	0.63	1	 0.00000	 1.23077	 0.00000	 2.21538	 13.5	 0.00000	 1.23077	1.000
10108	U	1163	i13682Gh		1								1.000
10109	U	1164	i13683Gh		1								1.000
10110	U	1165	i13686Gh	0.63	1	 0.00000	 1.23077	 0.00000	 2.21538	 13.5	 0.00000	 1.23077	1.000
10111	U	1166	i13689Gh	0.63	1	 0.00000	 1.23077	 0.00000	 2.21538	 13.5	 0.00000	 1.23077	1.000
10112	U	1167	i13690Gh	0.63	1	 0.00000	 1.23077	 0.00000	 2.21538	 13.5	 0.00000	 1.23077	1.000
10113	U	1168	i13691Gh		1								1.000
10114	U	1169	i13692Gh	0.63	1	 0.00000	 1.23077	 0.00000	 2.21538	 13.5	 0.00000	 1.23077	1.000
10115	U	1170	i13715Gh		1								1.000
10116	U	1171	i13721Gh	0.31	1	 0.00000	 1.09091	 0.800000	 2.38545	  6.8	-0.400000	 0.690909	1.000
10117	U	1172	i13733Gh	0.31	1	 0.00000	 1.09091	 0.800000	 2.38545	  6.8	-0.400000	 0.690909	1.000
10118	U	1173	i13787Gh		1								1.000
10119	U	1174	i13788Gh		1								1.000
10120	U	1175	i13865Gh	0.32	1	 1.95649	 0.843763	 0.460112	 2.37918	  7.1	 0.748187	-0.364536	0.971
10121	U	1176	i13866Gh	0.32	1	 1.95649	 0.843763	 0.460112	 2.37918	  7.1	 0.748187	-0.364536	0.971
10122	U	1177	i13867Gh	0.32	1	 2.00000	 0.800000	 0.500000	 2.38000	  7.0	 0.750000	-0.450000	1.000
10123	U	1178	i13871Gh	0.32	1	 2.00000	 0.800000	 0.500000	 2.38000	  7.0	 0.750000	-0.450000	1.000
10124	U	1179	i13876Gh	0.32	1	 2.00000	 0.800000	 0.500000	 2.38000	  7.0	 0.750000	-0.450000	1.000
10125	U	1180	i13882Gh	0.32	1	 2.00000	 0.800000	 0.500000	 2.38000	  7.0	 0.750000	-0.450000	1.000
10126	U	1181	i13890Gh	3.50	1	 4.00000	 0.00000	 1.14286	 1.14286	 55.4	 1.42857	-2.57143	1.000
10127	U	1182	i13891Gh	3.50	1	 4.00000	 0.00000	 1.14286	 1.14286	 55.4	 1.42857	-2.57143	1.000
10128	U	1183	i13894Gh	3.50	1	 4.00000	 0.00000	 1.14286	 1.14286	 55.4	 1.42857	-2.57143	1.000
10129	U	1184	i13902Gh	3.50	1	 4.00000	 0.00000	 1.14286	 1.14286	 55.4	 1.42857	-2.57143	1.000
10130	U	1185	i13904Gh	3.50	1	 4.00000	 0.00000	 1.14286	 1.14286	 55.4	 1.42857	-2.57143	1.000
10131	U	1186	i13942Gh		1								1.000
10132	U	1187	i13946Gh	0.79	1	 2.00000	 0.666667	 0.00000	 2.13333	 16.7	 1.00000	-0.333333	1.000
10133	U	1188	i13950Gh	0.32	1	 1.33333	 0.923077	 0.00000	 2.37949	  7.1	 0.666667	 0.256410	1.000
10134	U	1189	i13952Gh	0.49	1	 2.00000	 0.857143	 0.00000	 2.28571	 10.7	 1.00000	-0.142857	1.000
10135	U	1190	i13960Gh	0.30	1	 0.400000	 1.00000	 1.33333	 2.38667	  6.8	-0.466667	 0.133333	1.000
10136	U	1191	i13967Gh	0.50	1	 0.00000	 1.20000	 1.00000	 2.28000	 10.9	-0.500000	 0.700000	1.000
10137	U	1192	i13976Gh	0.11	1	 0.666667	 0.571429	 1.14286	 2.49524	  2.5	-0.238095	-0.333333	1.000
10138	U	1193	i13988Gh	0.93	1	-0.0418760	 0.624791	 1.67839	 2.06801	 19.2	-0.860134	-0.193467	0.908
10139	U	1194	i13993Gh		1								1.000
10140	U	1195	i13997Gh		1								1.000
10141	U	1196	i14003Gh	0.02	1	 1.00000	 0.727273	 0.800000	 2.54909	  0.4	 0.100000	-0.172727	1.000
10142	U	1197	i14006Gh		1								1.000
10143	U	1198	i14021Gh		1								1.000
10144	U	1199	i14022Gh		1								1.000
10145	U	1200	i14027Gh		1								1.000
10146	U	1201	i14041Gh	0.35	1	 0.698891	 0.415743	 1.53259	 2.36404	  7.7	-0.416851	-0.700000	0.925
10147	U	1202	i14042Gh		1								1.000
10148	U	1203	i14043Gh		1								1.000
10149	U	1204	i14048Gh		1								1.000
10150	U	1205	i14050Gh		1								1.000
10151	U	1206	i14055Gh		1								1.000
10152	U	1207	i14073Gh	0.02	1	 1.00000	 0.727273	 0.800000	 2.54909	  0.4	 0.100000	-0.172727	1.000
10153	U	1208	i14085Gh	0.13	1	 0.00000	 0.857143	 1.00000	 2.48571	  2.9	-0.500000	 0.357143	1.000
10154	U	1209	i14095Gh		1								1.000
10155	U	1210	i14117Gh	0.01	1	 0.716392	 0.902955	 0.716392	 2.55226	  0.3	 0.00000	 0.186563	0.928
10156	U	1211	i14123Gh	0.73	1	 1.19247	 0.280397	 1.85913	 2.16177	 15.6	-0.333333	-1.24540	0.929
10157	U	1212	i14158Gh		1								1.000
10158	U	1213	i14159Gh	0.66	1	 0.571429	 0.444444	 2.00000	 2.19683	 14.2	-0.714286	-0.841270	1.000
10159	U	1214	i14178Gh	0.38	1	 0.00000	 1.20000	 0.666667	 2.34667	  8.3	-0.333333	 0.866667	1.000
10160	U	1215	i14181Gh	0.38	1	 0.00000	 1.20000	 0.666667	 2.34667	  8.3	-0.333333	 0.866667	1.000
10161	U	1216	i14182Gh		1								1.000
10162	U	1217	i14188Gh		1								1.000
10163	U	1218	i14191Gh		1								1.000
10164	U	1219	i14205Gh	0.13	1	 0.750000	 1.33333	 0.00000	 2.48333	  3.0	 0.375000	 0.958333	1.000
10165	U	1220	i14210Gh	0.38	1	-0.0983797	 1.00914	 1.25838	 2.34284	  8.5	-0.678379	 0.429140	0.946
10166	U	1221	i14211Gh	0.38	1	-0.0983797	 1.00914	 1.25838	 2.34284	  8.5	-0.678379	 0.429140	0.946
10167	U	1222	i14223Gh		1								1.000
10168	U	1223	i14232Gh	0.50	1	 1.00000	 1.20000	 0.00000	 2.28000	 10.9	 0.500000	 0.700000	1.000
10169	U	1224	i14243Gh	0.31	1	 0.572519	 1.97346	 0.966830	 2.38293	  6.9	-0.197156	 1.20379	0.958
10170	U	1225	i14250Gh	0.18	1	 1.14286	 1.00000	 0.444444	 2.45397	  4.1	 0.349206	 0.206349	1.000
10171	U	1226	i14251Gh	0.18	1	 1.14286	 1.00000	 0.444444	 2.45397	  4.1	 0.349206	 0.206349	1.000
10172	U	1227	i14254Gh	0.22	1	 0.666667	 0.500000	 1.33333	 2.43333	  4.9	-0.333333	-0.500000	1.000
10173	U	1228	i14257Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
10174	U	1229	i14264Gh	0.28	1	 0.00000	 0.666667	 1.33333	 2.40000	  6.3	-0.666667	 0.00000	1.000
10175	U	1230	i14266Gh	0.32	1	-0.0370012	 0.752823	 1.30096	 2.37849	  7.1	-0.668979	 0.120845	0.974
10176	U	1231	i14276Gh	0.25	1	 1.33333	 0.444444	 0.800000	 2.41778	  5.6	 0.266667	-0.622222	1.000
10177	U	1232	i14280Gh	1.25	1	 0.00000	 1.60000	 0.00000	 1.92000	 25.0	 0.00000	 1.60000	0.966
10178	U	1233	i14310Gh	0.79	1	 2.00000	 0.666667	 0.00000	 2.13333	 16.7	 1.00000	-0.333333	1.000
10179	U	1234	i14311Gh	0.31	1	-0.0412371	 1.14433	 0.635739	 2.38625	  6.8	-0.338488	 0.847079	0.976
10180	U	1235	i14314Gh	0.37	1	 2.00000	 0.750000	 0.00000	 2.35000	  8.2	 1.00000	-0.250000	1.000
10181	U	1236	i14337Gh	0.06	1	 0.00000	 0.857143	 0.800000	 2.52571	  1.3	-0.400000	 0.457143	1.000
10182	U	1237	i14348Gh		1								1.000
10183	U	1238	i14351Gh	0.85	1	 1.67338	 0.453468	-0.0357938	 2.10528	 17.8	 0.854586	-0.365324	0.965
10184	U	1239	i14361Gh	0.32	1	 1.33333	 0.923077	 0.00000	 2.37949	  7.1	 0.666667	 0.256410	1.000
10185	U	1240	i14372Gh	0.13	1	 1.14286	 0.500000	 0.800000	 2.48286	  3.0	 0.171429	-0.471429	1.000
10186	U	1241	i14383Gh	0.43	1	 2.00000	 0.800000	 0.00000	 2.32000	  9.4	 1.00000	-0.200000	1.000
10187	U	1242	i14387Gh		1								1.000
10188	U	1243	i14403Gh	0.52	1	 2.00000	 0.363636	 1.14286	 2.27013	 11.3	 0.428571	-1.20779	1.000
10189	U	1244	i14404Gh	0.52	1	 2.00000	 0.363636	 1.14286	 2.27013	 11.3	 0.428571	-1.20779	1.000
10190	U	1245	i14405Gh	0.52	1	 2.00000	 0.363636	 1.14286	 2.27013	 11.3	 0.428571	-1.20779	1.000
10191	U	1246	i14406Gh		1								1.000
10192	U	1247	i14454Gh		1								1.000
10193	U	1248	i14467Gh		1								1.000
10194	U	1249	i14493Gh		1								1.000
10195	U	1250	i14508Gh		1								1.000
10196	U	1251	i14510Gh		1								1.000
10197	U	1252	i14552Gh	0.64	1	 0.00000	 1.14286	 1.33333	 2.20952	 13.7	-0.666667	 0.476190	1.000
10198	U	1253	i14554Gh	1.33	1	 0.325581	 0.558140	 4.27907	 1.88372	 26.4	-1.97674	-1.74419	0.423
10199	U	1254	i14590Gh	0.99	1	 0.00000	 1.45455	 0.00000	 2.03636	 20.5	 0.00000	 1.45455	1.000
10200	U	1255	i14603Gh	1.20	1	-0.275315	 0.913672	 3.55950	 1.93990	 24.2	-1.91741	-0.728418	0.797
10201	U	1256	i14630Gh		1								1.000
10202	U	1257	i14638Gh		1								1.000
10203	U	1258	i14643Gh	0.44	1	 0.00000	 0.888889	 1.33333	 2.31111	  9.7	-0.666667	 0.222222	1.000
10204	U	1259	i14655Gh	0.08	1	-0.103004	 0.824034	 0.961373	 2.51330	  1.8	-0.532189	 0.394850	0.976
