Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
8511	26	221.123		0.22	1	 1.49358	 1.28151	 1.79720	 0.974866	  2.5	-0.151812	-0.363884	0.738
8512	26	222.123		0.22	1	 1.48479	 1.30072	 1.79522	 0.975277	  2.5	-0.155213	-0.339285	0.757
8513	26	223.123		0.21	1	 1.47716	 1.31706	 1.79325	 0.975619	  2.4	-0.158042	-0.318145	0.778
8514	26	224.123		0.21	1	 1.47053	 1.33101	 1.79126	 0.975905	  2.4	-0.160364	-0.299888	0.801
8515	26	225.123		0.21	1	 1.46476	 1.34298	 1.78925	 0.976145	  2.4	-0.162242	-0.284023	0.826
8516	26	226.123		0.21	1	 1.45973	 1.35332	 1.78719	 0.976348	  2.4	-0.163729	-0.270137	0.854
8517	26	227.123		0.21	1	 1.45533	 1.36231	 1.78508	 0.976520	  2.3	-0.164873	-0.257892	0.884
8518	26	228.123		0.21	1	 1.45147	 1.37018	 1.78290	 0.976666	  2.3	-0.165714	-0.247005	0.917
8519	26	229.123		0.20	1	 1.44808	 1.37712	 1.78065	 0.976792	  2.3	-0.166286	-0.237246	0.953
8520	26	230.123		0.20	1	 1.44509	 1.38328	 1.77833	 0.976900	  2.3	-0.166620	-0.228425	0.991
8521	26	230.355	i10471Gh	0.20	1	 1.44444	 1.38462	 1.77778	 0.976923	  2.3	-0.166667	-0.226496	1.000
8522	27	0.000	i15795Gh	0.44	1	 1.35714	 2.23860	 1.80000	 0.950714	  4.9	-0.221429	 0.660027	0.964
8523	27	1.000		0.39	1	 1.34551	 2.07080	 1.80215	 0.956036	  4.4	-0.228322	 0.496971	0.928
8524	27	2.000		0.35	1	 1.34337	 1.89132	 1.80664	 0.960435	  4.0	-0.231632	 0.316316	0.894
8525	27	3.000		0.32	1	 1.35107	 1.70840	 1.81312	 0.963665	  3.6	-0.231026	 0.126308	0.863
8526	27	4.000		0.30	1	 1.36799	 1.53081	 1.82105	 0.965587	  3.4	-0.226529	-0.0637142	0.835
8527	27	5.000		0.30	1	 1.39272	 1.36650	 1.82977	 0.966186	  3.4	-0.218524	-0.244751	0.809
8528	27	6.000		0.30	1	 1.42328	 1.22151	 1.83861	 0.965564	  3.4	-0.207663	-0.409434	0.786
8529	27	7.000		0.32	1	 1.45749	 1.09943	 1.84697	 0.963910	  3.6	-0.194739	-0.552798	0.765
8530	27	8.000		0.34	1	 1.49329	 1.00141	 1.85440	 0.961456	  3.9	-0.180554	-0.672441	0.747
8531	27	9.000		0.37	1	 1.52898	 0.926625	 1.86063	 0.958442	  4.2	-0.165826	-0.768183	0.730
8532	27	10.000		0.40	1	 1.56327	 0.872934	 1.86552	 0.955084	  4.5	-0.151128	-0.841460	0.716
8533	27	11.000		0.43	1	 1.59529	 0.837487	 1.86905	 0.951563	  4.8	-0.136881	-0.894681	0.705
8534	27	12.000		0.46	1	 1.62456	 0.817226	 1.87127	 0.948016	  5.2	-0.123359	-0.930689	0.696
8535	27	13.000		0.50	1	 1.65086	 0.809215	 1.87231	 0.944544	  5.5	-0.110722	-0.952370	0.689
8536	27	14.000		0.53	1	 1.67420	 0.810824	 1.87228	 0.941211	  5.9	-0.0990407	-0.962418	0.684
8537	27	15.000		0.56	1	 1.69469	 0.819801	 1.87134	 0.938060	  6.2	-0.0883231	-0.963212	0.682
8538	27	16.000		0.58	1	 1.71253	 0.834286	 1.86960	 0.935110	  6.5	-0.0785388	-0.956779	0.681
8539	27	17.000		0.61	1	 1.72794	 0.852778	 1.86721	 0.932370	  6.8	-0.0696330	-0.944796	0.684
8540	27	18.000		0.63	1	 1.74118	 0.874089	 1.86426	 0.929839	  7.0	-0.0615391	-0.928630	0.688
8541	27	19.000		0.65	1	 1.75248	 0.897292	 1.86085	 0.927509	  7.2	-0.0541856	-0.909374	0.694
8542	27	20.000		0.67	1	 1.76207	 0.921674	 1.85707	 0.925369	  7.5	-0.0475018	-0.887897	0.703
8543	27	21.000		0.69	1	 1.77015	 0.946691	 1.85299	 0.923407	  7.7	-0.0414201	-0.864879	0.714
8544	27	22.000		0.71	1	 1.77691	 0.971933	 1.84867	 0.921609	  7.8	-0.0358779	-0.840855	0.728
8545	27	23.000		0.72	1	 1.78251	 0.997097	 1.84415	 0.919962	  8.0	-0.0308183	-0.816236	0.744
8546	27	24.000		0.74	1	 1.78711	 1.02196	 1.83949	 0.918453	  8.2	-0.0261902	-0.791342	0.762
8547	27	25.000		0.75	1	 1.79082	 1.04636	 1.83472	 0.917070	  8.3	-0.0219480	-0.766416	0.782
8548	27	26.000		0.76	1	 1.79377	 1.07018	 1.82987	 0.915801	  8.4	-0.0180514	-0.741645	0.805
8549	27	27.000		0.78	1	 1.79604	 1.09334	 1.82497	 0.914636	  8.5	-0.0144650	-0.717168	0.831
8550	27	28.000		0.79	1	 1.79774	 1.11580	 1.82005	 0.913566	  8.6	-0.0111575	-0.693091	0.859
8551	27	29.000		0.79	1	 1.79892	 1.13753	 1.81512	 0.912582	  8.7	-0.00810151	-0.669488	0.889
8552	27	30.000		0.80	1	 1.79965	 1.15851	 1.81020	 0.911676	  8.8	-0.00527311	-0.646417	0.922
8553	27	31.000		0.81	1	 1.80000	 1.17874	 1.80530	 0.910840	  8.9	-0.00265121	-0.623914	0.958
8554	27	32.000		0.82	1	 1.80001	 1.19823	 1.80045	 0.910069	  9.0	-0.000217380	-0.602007	0.996
8555	27	32.093	i06398Gh	0.82	1	 1.80000	 1.20000	 1.80000	 0.910000	  9.0	 0.00000	-0.600000	1.000
8556	27	33.093		0.95	1	 1.87089	 1.16817	 1.80021	 0.896406	 10.4	 0.0353409	-0.667386	0.963
8557	27	34.093		1.08	1	 1.93792	 1.13862	 1.79853	 0.882935	 11.7	 0.0696907	-0.729603	0.934
8558	27	35.093		1.21	1	 1.99637	 1.11289	 1.79539	 0.870411	 13.0	 0.100493	-0.782994	0.911
8559	27	36.093		1.31	1	 2.04263	 1.09201	 1.79118	 0.859574	 14.0	 0.125724	-0.824895	0.894
8560	27	37.093		1.40	1	 2.07476	 1.07645	 1.78607	 0.850962	 14.9	 0.144343	-0.853968	0.885
8561	27	38.093		1.46	1	 2.09265	 1.06619	 1.77980	 0.844875	 15.5	 0.156425	-0.870031	0.882
8562	27	39.093		1.50	1	 2.09755	 1.06104	 1.77161	 0.841424	 15.9	 0.162966	-0.873543	0.885
8563	27	40.093		1.51	1	 2.09142	 1.06085	 1.76037	 0.840610	 15.9	 0.165526	-0.865047	0.896
8564	27	41.093		1.49	1	 2.07640	 1.06572	 1.74473	 0.842391	 15.8	 0.165836	-0.844842	0.913
8565	27	42.093		1.45	1	 2.05447	 1.07598	 1.72354	 0.846689	 15.3	 0.165467	-0.813026	0.936
8566	27	43.093		1.38	1	 2.02738	 1.09193	 1.69619	 0.853354	 14.7	 0.165596	-0.769858	0.967
8567	27	43.990	i06337Gh	1.30	1	 2.00000	 1.11111	 1.66667	 0.861111	 13.9	 0.166667	-0.722222	1.000
8568	27	44.990		1.35	1	 2.01991	 1.09583	 1.68886	 0.855864	 14.4	 0.165527	-0.758560	0.964
8569	27	45.990		1.40	1	 2.03861	 1.08428	 1.70812	 0.851536	 14.8	 0.165248	-0.789082	0.936
8570	27	46.990		1.43	1	 2.05566	 1.07785	 1.72218	 0.848452	 15.2	 0.166739	-0.811071	0.916
8571	27	47.990		1.44	1	 2.07064	 1.07763	 1.72886	 0.846861	 15.3	 0.170890	-0.822118	0.904
8572	27	48.990		1.44	1	 2.08328	 1.08420	 1.72659	 0.846865	 15.3	 0.178346	-0.820735	0.899
8573	27	49.990		1.43	1	 2.09342	 1.09728	 1.71486	 0.848374	 15.2	 0.189276	-0.806858	0.903
8574	27	50.990		1.40	1	 2.10108	 1.11584	 1.69452	 0.851113	 14.9	 0.203282	-0.781959	0.914
8575	27	51.990		1.36	1	 2.10643	 1.13827	 1.66749	 0.854689	 14.5	 0.219471	-0.748687	0.933
8576	27	52.990		1.32	1	 2.10968	 1.16279	 1.63631	 0.858685	 14.1	 0.236686	-0.710205	0.961
8577	27	53.990		1.28	1	 2.11106	 1.18780	 1.60354	 0.862744	 13.7	 0.253763	-0.669501	0.996
8578	27	54.098	i06268Gh	1.28	1	 2.11111	 1.19048	 1.60000	 0.863175	 13.7	 0.255556	-0.665079	1.000
8579	27	55.098		1.15	1	 2.11141	 1.21954	 1.53827	 0.875621	 12.4	 0.286570	-0.605298	0.975
8580	27	56.098		1.05	1	 2.11131	 1.26024	 1.45303	 0.885632	 11.4	 0.329143	-0.521927	0.982
8581	27	56.698	i20553Gh	1.02	1	 2.11111	 1.28571	 1.40000	 0.889365	 11.1	 0.355556	-0.469841	1.000
8582	27	57.698		0.95	1	 2.13893	 1.30491	 1.40000	 0.895887	 10.4	 0.369465	-0.464563	0.991
8583	27	57.973	i62860Gt	0.90	1	 2.12500	 1.31818	 1.40000	 0.901193	  9.9	 0.362500	-0.444318	1.000
8584	27	58.973		0.95	1	 2.12528	 1.28612	 1.48513	 0.896328	 10.4	 0.320075	-0.519092	0.975
8585	27	59.973		1.04	1	 2.12523	 1.25969	 1.57678	 0.887619	 11.2	 0.274223	-0.591311	0.981
8586	27	60.577	i52033Gb	1.10	1	 2.12500	 1.25000	 1.62500	 0.881250	 11.9	 0.250000	-0.625000	1.000
8587	27	60.577	i62975Gt	1.10	1	 2.12500	 1.25000	 1.62500	 0.881250	 11.9	 0.250000	-0.625000	1.000
8588	27	61.577		0.97	1	 2.07565	 1.24214	 1.64792	 0.894521	 10.5	 0.213868	-0.619639	0.967
8589	27	62.577		0.82	1	 2.00784	 1.24501	 1.66870	 0.909933	  9.0	 0.169568	-0.593255	0.949
8590	27	63.577		0.67	1	 1.92747	 1.25826	 1.68622	 0.926044	  7.4	 0.120625	-0.548580	0.946
8591	27	64.577		0.53	1	 1.84257	 1.27965	 1.70008	 0.941316	  5.9	 0.0712450	-0.491674	0.958
8592	27	65.577		0.40	1	 1.76078	 1.30592	 1.71057	 0.954565	  4.5	 0.0251031	-0.429757	0.984
8593	27	66.017	i06156Gh	0.36	1	 1.72727	 1.31818	 1.71429	 0.959578	  4.0	 0.00649351	-0.402597	1.000
8594	27	67.017		0.46	1	 1.73211	 1.28406	 1.78898	 0.948551	  5.1	-0.0284348	-0.476482	0.967
8595	27	68.017		0.57	1	 1.73267	 1.25199	 1.86086	 0.936160	  6.4	-0.0640937	-0.544773	0.950
8596	27	69.017		0.69	1	 1.72771	 1.22560	 1.92252	 0.923526	  7.6	-0.0974076	-0.599509	0.946
8597	27	70.017		0.80	1	 1.71676	 1.20791	 1.96795	 0.911938	  8.8	-0.125596	-0.634443	0.958
8598	27	71.017		0.89	1	 1.70046	 1.20028	 1.99440	 0.902457	  9.8	-0.146971	-0.647153	0.984
8599	27	71.440	i06256Gh	0.92	1	 1.69231	 1.20000	 2.00000	 0.899231	 10.1	-0.153846	-0.646154	1.000
8600	28	0.000	i50570Gb	0.06	1	 1.61538	 1.45833	 1.33333	 0.992548	  0.7	 0.141026	-0.0160256	1.000
8601	28	0.000	i51534Gb	0.06	1	 1.61538	 1.45833	 1.33333	 0.992548	  0.7	 0.141026	-0.0160256	1.000
8602	28	0.000	i50569Gb	0.06	1	 1.61538	 1.45833	 1.33333	 0.992548	  0.7	 0.141026	-0.0160256	1.000
8603	28	1.000		0.10	1	 1.64404	 1.43617	 1.33327	 0.988928	  1.1	 0.155385	-0.0524822	0.975
8604	28	2.000		0.13	1	 1.66208	 1.41738	 1.33331	 0.985079	  1.5	 0.164389	-0.0803191	0.981
8605	28	2.604	i64118Gm	0.15	1	 1.66667	 1.40909	 1.33333	 0.982955	  1.7	 0.166667	-0.0909091	1.000
8606	28	3.604		0.16	1	 1.68501	 1.40630	 1.33331	 0.981678	  1.8	 0.175849	-0.102859	0.975
8607	28	4.604		0.16	1	 1.69322	 1.41070	 1.33331	 0.981382	  1.9	 0.179955	-0.102567	0.981
8608	28	5.208	i06577Gh	0.16	1	 1.69231	 1.41667	 1.33333	 0.981731	  1.8	 0.179487	-0.0961538	1.000
8609	28	6.208		0.17	1	 1.69305	 1.41571	 1.30096	 0.980888	  1.9	 0.196046	-0.0812911	0.970
8610	28	7.208		0.17	1	 1.68841	 1.41770	 1.27534	 0.980429	  2.0	 0.206533	-0.0641735	0.960
8611	28	8.208		0.17	1	 1.67911	 1.42227	 1.25827	 0.980369	  2.0	 0.210417	-0.0464240	0.970
8612	28	9.196	i60818Gt	0.17	1	 1.66667	 1.42857	 1.25000	 0.980655	  1.9	 0.208333	-0.0297619	1.000
8613	28	10.196		0.23	1	 1.71292	 1.40675	 1.24997	 0.974018	  2.6	 0.231476	-0.0746909	0.975
8614	28	11.196		0.29	1	 1.75232	 1.39364	 1.24999	 0.967119	  3.3	 0.251167	-0.107511	0.981
8615	28	11.800	i47965Gh	0.32	1	 1.76925	 1.39132	 1.25000	 0.963405	  3.7	 0.259623	-0.118305	1.000
8616	28	12.800		0.28	1	 1.75381	 1.38431	 1.31175	 0.967996	  3.2	 0.221031	-0.148473	0.975
8617	28	13.800		0.24	1	 1.73093	 1.38063	 1.37043	 0.972568	  2.7	 0.180251	-0.170057	0.981
8618	28	14.404	i50077Gb	0.22	1	 1.71429	 1.38095	 1.40000	 0.975238	  2.5	 0.157143	-0.176190	1.000
8619	28	15.404		0.08	1	 1.62548	 1.43296	 1.40000	 0.990816	  0.9	 0.112741	-0.0797846	0.991
8620	28	15.678	i51031Gb	0.05	1	 1.60000	 1.45000	 1.40000	 0.993750	  0.6	 0.100000	-0.0500000	1.000
8621	28	16.678		0.03	1	 1.57167	 1.46736	 1.40000	 0.996270	  0.4	 0.0858326	-0.0184773	0.990
8622	28	16.985	i49756Gh	0.03	1	 1.56194	 1.47427	 1.40001	 0.996908	  0.3	 0.0809605	-0.00670076	0.999
8623	29	71.561	i22156Gh	0.05	1	 1.55510	 1.50341	 1.33198	 0.994397	  0.6	 0.111563	 0.0598678	0.968
8624	29	72.561		0.04	1	 1.53244	 1.52986	 1.33086	 0.994947	  0.5	 0.100791	 0.0982117	0.957
8625	29	73.561		0.05	1	 1.50714	 1.55452	 1.33060	 0.994530	  0.5	 0.0882693	 0.135648	0.963
8626	29	74.417	i41757Gh	0.06	1	 1.48561	 1.57204	 1.33113	 0.993463	  0.7	 0.0772397	 0.163673	0.982
8627	29	75.387	i24483Gh	0.04	1	 1.54154	 1.51957	 1.33242	 0.994944	  0.5	 0.104561	 0.0825903	0.977
8628	29	76.358	i31056Gh	0.07	1	 1.60000	 1.47368	 1.33333	 0.991754	  0.8	 0.133333	 0.00701754	1.000
8629	29	76.358	i02597Gh	0.07	1	 1.60000	 1.47368	 1.33333	 0.991754	  0.8	 0.133333	 0.00701754	1.000
8630	29	77.358		0.10	1	 1.60007	 1.50026	 1.27730	 0.988585	  1.1	 0.161383	 0.0615682	0.970
8631	29	78.358		0.14	1	 1.60005	 1.52723	 1.23708	 0.984546	  1.5	 0.181488	 0.108668	0.960
8632	29	79.358		0.17	1	 1.60001	 1.54899	 1.21964	 0.980529	  1.9	 0.190184	 0.139163	0.971
8633	29	80.327	i21815Gh	0.20	1	 1.59996	 1.56259	 1.22216	 0.977318	  2.3	 0.188901	 0.151529	1.000
8634	29	81.327		0.08	1	 1.60000	 1.49106	 1.33569	 0.990774	  0.9	 0.132157	 0.0232189	0.991
8635	29	81.602	i26393Gh	0.06	1	 1.60000	 1.47059	 1.37500	 0.992757	  0.7	 0.112500	-0.0169118	1.000
8636	29	81.602	i02649Gh	0.06	1	 1.60000	 1.47059	 1.37500	 0.992757	  0.7	 0.112500	-0.0169118	1.000
8637	29	82.602		0.09	1	 1.62539	 1.44907	 1.36212	 0.989556	  1.0	 0.131636	-0.0446918	0.970
8638	29	83.602		0.13	1	 1.64927	 1.42714	 1.35145	 0.985593	  1.4	 0.148909	-0.0732158	0.960
8639	29	84.602		0.17	1	 1.67045	 1.40644	 1.34213	 0.981018	  1.9	 0.164158	-0.0998513	0.971
8640	29	85.568	i18410Gh	0.21	1	 1.68750	 1.38889	 1.33333	 0.976215	  2.4	 0.177083	-0.121528	1.000
8641	29	86.568		0.16	1	 1.66466	 1.39505	 1.36163	 0.981715	  1.8	 0.151517	-0.118091	0.970
8642	29	87.568		0.12	1	 1.63980	 1.40214	 1.40053	 0.986661	  1.3	 0.119637	-0.118023	0.960
8643	29	88.568		0.08	1	 1.61376	 1.41060	 1.44881	 0.990763	  0.9	 0.0824739	-0.120682	0.971
8644	29	89.538	i21698Gh	0.05	1	 1.58824	 1.42105	 1.50000	 0.993731	  0.6	 0.0441176	-0.123065	1.000
8645	29	90.538		0.00	1	 1.52028	 1.48338	 1.49999	 0.999703	  0.0	 0.0101429	-0.0267549	0.991
8646	29	90.812	i35380Gh	0.00	1	 1.50000	 1.50000	 1.50000	 1.00000	  0.0	 0.00000	 0.00000	1.000
8647	29	90.812	i02595Gh	0.00	1	 1.50000	 1.50000	 1.50000	 1.00000	  0.0	 0.00000	 0.00000	1.000
8648	29	91.812		0.00	1	 1.50552	 1.49813	 1.48783	 0.999972	  0.0	 0.00884703	 0.00145499	0.962
8649	29	92.812		0.00	1	 1.51148	 1.49634	 1.47474	 0.999885	  0.0	 0.0183714	 0.00323205	0.928
8650	29	93.812		0.00	1	 1.51785	 1.49465	 1.46085	 0.999733	  0.0	 0.0284999	 0.00529361	0.897
8651	29	94.812		0.00	1	 1.52460	 1.49304	 1.44636	 0.999513	  0.0	 0.0391225	 0.00755894	0.871
8652	29	95.812		0.01	1	 1.53169	 1.49150	 1.43151	 0.999221	  0.1	 0.0500915	 0.00989777	0.848
8653	29	96.812		0.01	1	 1.53908	 1.48999	 1.41663	 0.998856	  0.1	 0.0612255	 0.0121312	0.828
8654	29	97.812		0.01	1	 1.54672	 1.48844	 1.40208	 0.998420	  0.2	 0.0723185	 0.0140438	0.812
8655	29	98.812		0.02	1	 1.55456	 1.48681	 1.38824	 0.997915	  0.2	 0.0831565	 0.0154077	0.800
8656	29	99.812		0.02	1	 1.56254	 1.48502	 1.37546	 0.997348	  0.3	 0.0935366	 0.0160168	0.792
8657	29	100.812		0.03	1	 1.57059	 1.48303	 1.36402	 0.996723	  0.3	 0.103286	 0.0157226	0.787
8658	29	101.812		0.03	1	 1.57864	 1.48083	 1.35409	 0.996050	  0.4	 0.112276	 0.0144624	0.785
8659	29	102.812		0.04	1	 1.58659	 1.47844	 1.34574	 0.995335	  0.5	 0.120426	 0.0122699	0.787
8660	29	103.812		0.05	1	 1.59435	 1.47591	 1.33894	 0.994588	  0.5	 0.127703	 0.00926666	0.793
8661	29	104.812		0.05	1	 1.60181	 1.47333	 1.33359	 0.993816	  0.6	 0.134109	 0.00563757	0.802
8662	29	105.812		0.06	1	 1.60886	 1.47079	 1.32953	 0.993029	  0.7	 0.139668	 0.00159896	0.815
8663	29	106.812		0.07	1	 1.61543	 1.46838	 1.32659	 0.992233	  0.8	 0.144421	-0.00263195	0.832
8664	29	107.812		0.07	1	 1.62143	 1.46616	 1.32461	 0.991438	  0.9	 0.148408	-0.00686012	0.852
8665	29	108.812		0.08	1	 1.62681	 1.46421	 1.32346	 0.990650	  0.9	 0.151676	-0.0109263	0.875
8666	29	109.812		0.09	1	 1.63154	 1.46256	 1.32301	 0.989876	  1.0	 0.154268	-0.0147120	0.903
8667	29	110.812		0.10	1	 1.63560	 1.46124	 1.32315	 0.989121	  1.1	 0.156227	-0.0181380	0.934
8668	29	111.812		0.10	1	 1.63899	 1.46024	 1.32380	 0.988391	  1.2	 0.157596	-0.0211595	0.969
8669	29	112.119	i18918Gh	0.10	1	 1.63990	 1.46000	 1.32409	 0.988173	  1.2	 0.157905	-0.0220026	0.980
8670	29	113.119		0.12	1	 1.65476	 1.45507	 1.30221	 0.985870	  1.4	 0.176278	-0.0234142	0.945
8671	29	114.119		0.15	1	 1.66968	 1.45030	 1.27837	 0.983312	  1.7	 0.195658	-0.0237272	0.915
8672	29	115.119		0.17	1	 1.68449	 1.44579	 1.25255	 0.980501	  1.9	 0.215968	-0.0227310	0.889
8673	29	116.119		0.20	1	 1.69898	 1.44161	 1.22482	 0.977446	  2.3	 0.237077	-0.0202916	0.868
8674	29	117.119		0.23	1	 1.71296	 1.43778	 1.19542	 0.974162	  2.6	 0.258770	-0.0164120	0.851
8675	29	118.119		0.26	1	 1.72628	 1.43427	 1.16484	 0.970676	  2.9	 0.280721	-0.0112950	0.839
8676	29	119.119		0.29	1	 1.73879	 1.43093	 1.13385	 0.967022	  3.3	 0.302470	-0.00538542	0.832
8677	29	120.119		0.33	1	 1.75036	 1.42757	 1.10350	 0.963249	  3.7	 0.323428	 0.000638631	0.829
8678	29	121.119		0.36	1	 1.76091	 1.42394	 1.07508	 0.959412	  4.1	 0.342916	 0.00594863	0.831
8679	29	122.119		0.39	1	 1.77035	 1.41982	 1.04984	 0.955576	  4.4	 0.360251	 0.00972054	0.837
8680	29	123.119		0.43	1	 1.77860	 1.41506	 1.02889	 0.951808	  4.8	 0.374857	 0.0113168	0.848
8681	29	124.119		0.46	1	 1.78559	 1.40967	 1.01289	 0.948168	  5.2	 0.386352	 0.0104263	0.863
8682	29	125.119		0.49	1	 1.79125	 1.40376	 1.00205	 0.944706	  5.5	 0.394603	 0.00710773	0.883
8683	29	126.119		0.52	1	 1.79552	 1.39754	 0.996109	 0.941462	  5.9	 0.399704	 0.00172948	0.908
8684	29	127.119		0.55	1	 1.79837	 1.39129	 0.994515	 0.938459	  6.2	 0.401926	-0.00515454	0.937
8685	29	128.119		0.58	1	 1.79981	 1.38524	 0.996541	 0.935710	  6.4	 0.401635	-0.0129370	0.971
8686	29	128.872	i02498Gh	0.59	1	 1.80000	 1.38095	 1.00000	 0.933810	  6.6	 0.400000	-0.0190476	1.000
8687	29	129.872		0.63	1	 1.83152	 1.37521	 0.999885	 0.929923	  7.0	 0.415816	-0.0404886	0.975
8688	29	130.872		0.64	1	 1.84665	 1.38172	 0.999908	 0.928623	  7.1	 0.423370	-0.0415582	0.981
8689	29	131.474	i22772Gh	0.64	1	 1.84615	 1.39130	 1.00000	 0.929264	  7.1	 0.423077	-0.0317726	1.000
8690	29	132.474		0.60	1	 1.82728	 1.40940	 0.974705	 0.933526	  6.6	 0.426288	 0.00840744	0.966
8691	29	133.474		0.56	1	 1.80240	 1.43120	 0.956811	 0.937905	  6.2	 0.422795	 0.0515901	0.943
8692	29	134.474		0.52	1	 1.77266	 1.45564	 0.947789	 0.942149	  5.8	 0.412434	 0.0954194	0.932
8693	29	135.474		0.48	1	 1.73975	 1.48131	 0.948387	 0.946030	  5.4	 0.395682	 0.137238	0.932
8694	29	136.474		0.45	1	 1.70565	 1.50665	 0.958423	 0.949380	  5.1	 0.373615	 0.174608	0.944
8695	29	137.474		0.43	1	 1.67222	 1.53029	 0.976799	 0.952114	  4.8	 0.347713	 0.205778	0.968
8696	29	138.410	i35660Gh	0.41	1	 1.64286	 1.55000	 1.00000	 0.954107	  4.6	 0.321429	 0.228571	1.000
8697	29	139.410		0.39	1	 1.61459	 1.56672	 0.958099	 0.956273	  4.4	 0.328247	 0.280371	0.970
8698	29	140.410		0.36	1	 1.58613	 1.57698	 0.935433	 0.959714	  4.0	 0.325348	 0.316201	0.960
8699	29	141.410		0.31	1	 1.55868	 1.57812	 0.947661	 0.965059	  3.5	 0.305509	 0.324946	0.970
8700	29	142.390	i46060Gh	0.25	1	 1.53333	 1.57143	 1.00000	 0.971905	  2.8	 0.266667	 0.304762	1.000
8701	29	143.390		0.28	1	 1.53392	 1.59301	 0.969516	 0.968325	  3.2	 0.282201	 0.341290	0.963
8702	29	144.390		0.31	1	 1.53402	 1.61634	 0.945131	 0.964801	  3.5	 0.294445	 0.376760	0.930
8703	29	145.390		0.34	1	 1.53371	 1.64053	 0.928556	 0.961488	  3.9	 0.302577	 0.409396	0.903
8704	29	146.390		0.37	1	 1.53310	 1.66449	 0.921036	 0.958547	  4.1	 0.306034	 0.437424	0.881
8705	29	147.390		0.39	1	 1.53237	 1.68707	 0.923124	 0.956113	  4.4	 0.304623	 0.459322	0.864
8706	29	148.390		0.41	1	 1.53169	 1.70718	 0.934562	 0.954283	  4.6	 0.298564	 0.474051	0.851
8707	29	149.390		0.42	1	 1.53124	 1.72397	 0.954329	 0.953100	  4.7	 0.288454	 0.481192	0.844
8708	29	150.390		0.42	1	 1.53115	 1.73695	 0.980837	 0.952552	  4.7	 0.275156	 0.480956	0.841
8709	29	151.390		0.42	1	 1.53151	 1.74594	 1.01221	 0.952581	  4.7	 0.259654	 0.474077	0.844
8710	29	152.390		0.42	1	 1.53236	 1.75108	 1.04653	 0.953097	  4.7	 0.242916	 0.461639	0.851
8711	29	153.390		0.41	1	 1.53368	 1.75276	 1.08209	 0.953998	  4.6	 0.225792	 0.444877	0.864
8712	29	154.390		0.40	1	 1.53540	 1.75148	 1.11750	 0.955179	  4.5	 0.208951	 0.425024	0.881
8713	29	155.390		0.39	1	 1.53747	 1.74779	 1.15171	 0.956547	  4.3	 0.192879	 0.403194	0.903
8714	29	155.806	i42279Gh	0.38	1	 1.53841	 1.74567	 1.16542	 0.957152	  4.3	 0.186497	 0.393759	0.914
8715	29	156.806		0.38	1	 1.54211	 1.75047	 1.14487	 0.957195	  4.3	 0.198616	 0.406976	0.880
8716	29	157.806		0.38	1	 1.54597	 1.75495	 1.12422	 0.957265	  4.3	 0.210877	 0.419861	0.848
8717	29	158.806		0.38	1	 1.55001	 1.75898	 1.10367	 0.957374	  4.3	 0.223171	 0.432138	0.819
8718	29	159.806		0.38	1	 1.55424	 1.76235	 1.08352	 0.957534	  4.2	 0.235362	 0.443467	0.791
8719	29	160.806		0.37	1	 1.55868	 1.76483	 1.06409	 0.957758	  4.2	 0.247293	 0.453441	0.766
8720	29	161.806		0.37	1	 1.56334	 1.76615	 1.04578	 0.958058	  4.2	 0.258784	 0.461592	0.742
8721	29	162.806		0.37	1	 1.56827	 1.76603	 1.02900	 0.958445	  4.2	 0.269636	 0.467400	0.720
8722	29	163.806		0.36	1	 1.57349	 1.76416	 1.01421	 0.958925	  4.1	 0.279639	 0.470312	0.700
8723	29	164.806		0.36	1	 1.57903	 1.76022	 1.00186	 0.959502	  4.0	 0.288584	 0.469771	0.682
8724	29	165.806		0.35	1	 1.58493	 1.75391	 0.992384	 0.960174	  4.0	 0.296273	 0.465255	0.666
8725	29	166.806		0.35	1	 1.59122	 1.74500	 0.986134	 0.960929	  3.9	 0.302541	 0.456328	0.651
8726	29	167.806		0.34	1	 1.59790	 1.73331	 0.983369	 0.961753	  3.8	 0.307265	 0.442678	0.639
8727	29	168.806		0.33	1	 1.60498	 1.71877	 0.984211	 0.962622	  3.7	 0.310385	 0.424171	0.627
8728	29	169.806		0.32	1	 1.61243	 1.70140	 0.988623	 0.963507	  3.6	 0.311905	 0.400875	0.618
8729	29	170.806		0.32	1	 1.62021	 1.68138	 0.996402	 0.964378	  3.6	 0.311903	 0.373075	0.610
8730	29	171.806		0.31	1	 1.62823	 1.65897	 1.00719	 0.965201	  3.5	 0.310517	 0.341261	0.604
8731	29	172.806		0.30	1	 1.63639	 1.63455	 1.02051	 0.965947	  3.4	 0.307938	 0.306100	0.600
8732	29	173.806		0.30	1	 1.64456	 1.60856	 1.03579	 0.966592	  3.3	 0.304389	 0.268385	0.597
8733	29	174.806		0.29	1	 1.65262	 1.58150	 1.05240	 0.967116	  3.3	 0.300108	 0.228986	0.596
8734	29	175.806		0.29	1	 1.66040	 1.55387	 1.06975	 0.967509	  3.2	 0.295323	 0.188794	0.597
8735	29	176.806		0.28	1	 1.66775	 1.52618	 1.08726	 0.967770	  3.2	 0.290244	 0.148672	0.599
