Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
17274	42	113.502		0.08	1	 1.60091	 1.38832	 1.34575	 1.23678	  1.0	 0.127582	-0.0850145	0.924
17275	42	114.502		0.07	1	 1.58542	 1.42767	 1.33133	 1.23874	  0.8	 0.127045	-0.0307032	0.931
17276	42	115.502		0.06	1	 1.56729	 1.47102	 1.31611	 1.23961	  0.8	 0.125589	 0.0293276	0.948
17277	42	116.502		0.06	1	 1.54727	 1.51629	 1.30387	 1.23902	  0.8	 0.121698	 0.0907194	0.976
17278	42	117.167	i27980Gh	0.07	1	 1.53333	 1.54545	 1.30000	 1.23779	  0.9	 0.116667	 0.128788	1.000
17279	42	117.167	i41154Gh	0.07	1	 1.53333	 1.54545	 1.30000	 1.23779	  0.9	 0.116667	 0.128788	1.000
17280	42	117.167	i33405Gh	0.07	1	 1.53333	 1.54545	 1.30000	 1.23779	  0.9	 0.116667	 0.128788	1.000
17281	42	118.167		0.07	1	 1.57909	 1.45395	 1.32324	 1.23860	  0.9	 0.127927	 0.00278665	0.968
17282	42	119.167		0.10	1	 1.62034	 1.36568	 1.34954	 1.23294	  1.3	 0.135399	-0.119257	0.952
17283	42	120.167		0.17	1	 1.65297	 1.28972	 1.37258	 1.22307	  2.1	 0.140197	-0.223057	0.952
17284	42	120.685	i25135Gh	0.20	1	 1.66550	 1.25711	 1.38205	 1.21725	  2.6	 0.141723	-0.266663	0.958
17285	42	121.685		0.09	1	 1.60973	 1.33767	 1.39060	 1.23444	  1.2	 0.109566	-0.162499	0.948
17286	42	122.685		0.02	1	 1.54166	 1.43324	 1.39324	 1.24531	  0.3	 0.0742102	-0.0342126	0.954
17287	42	123.685		0.02	1	 1.46913	 1.53439	 1.38978	 1.24654	  0.2	 0.0396708	 0.104937	0.976
17288	42	123.866	i12628Gh	0.02	1	 1.45638	 1.55229	 1.38854	 1.24559	  0.3	 0.0339181	 0.129829	0.982
17289	42	124.141	i20168Gh	0.04	1	 1.43753	 1.57896	 1.38624	 1.24344	  0.5	 0.0256416	 0.167074	0.991
17290	42	125.141		0.02	1	 1.49214	 1.50722	 1.38006	 1.24676	  0.2	 0.0560403	 0.0711149	0.982
17291	42	125.841	i41980Gh	0.02	1	 1.53333	 1.46154	 1.37500	 1.24553	  0.3	 0.0791667	 0.00737179	1.000
17292	42	126.841		0.02	1	 1.50008	 1.49991	 1.37503	 1.24654	  0.2	 0.0625230	 0.0623560	0.967
17293	42	127.841		0.02	1	 1.46469	 1.54948	 1.37493	 1.24537	  0.3	 0.0448807	 0.129678	0.947
17294	42	128.841		0.05	1	 1.43042	 1.60763	 1.37475	 1.24164	  0.6	 0.0278338	 0.205045	0.940
17295	42	129.841		0.09	1	 1.40110	 1.66925	 1.37463	 1.23540	  1.1	 0.0132355	 0.281385	0.947
17296	42	130.841		0.14	1	 1.37991	 1.72798	 1.37468	 1.22721	  1.8	 0.00261596	 0.350684	0.967
17297	42	131.831	i51797Gb	0.20	1	 1.36842	 1.77778	 1.37500	 1.21810	  2.5	-0.00328947	 0.406067	1.000
17298	42	131.831	i48481Gh	0.20	1	 1.36842	 1.77778	 1.37500	 1.21810	  2.5	-0.00328947	 0.406067	1.000
17299	42	131.831	i25344Gh	0.20	1	 1.36842	 1.77778	 1.37500	 1.21810	  2.5	-0.00328947	 0.406067	1.000
17300	42	131.831	i57926Gb	0.20	1	 1.36842	 1.77778	 1.37500	 1.21810	  2.5	-0.00328947	 0.406067	1.000
17301	42	131.831	i20591Gh	0.20	1	 1.36842	 1.77778	 1.37500	 1.21810	  2.5	-0.00328947	 0.406067	1.000
17302	42	131.831	i48602Gh	0.20	1	 1.36842	 1.77778	 1.37500	 1.21810	  2.5	-0.00328947	 0.406067	1.000
17303	42	132.831		0.20	1	 1.36370	 1.79872	 1.37473	 1.21776	  2.5	-0.00551698	 0.429507	0.969
17304	42	133.831		0.19	1	 1.36597	 1.80516	 1.37464	 1.21891	  2.4	-0.00433251	 0.434857	0.956
17305	42	134.831		0.17	1	 1.37609	 1.79332	 1.37476	 1.22161	  2.2	 0.000665139	 0.417896	0.961
17306	42	135.831		0.15	1	 1.39234	 1.76519	 1.37508	 1.22543	  1.9	 0.00862771	 0.381482	0.984
17307	42	136.247	i36450Gh	0.14	1	 1.40010	 1.75022	 1.37526	 1.22717	  1.8	 0.0124233	 0.362543	0.999
17308	42	137.247		0.06	1	 1.43167	 1.65993	 1.37805	 1.23907	  0.8	 0.0268103	 0.255064	0.967
17309	42	138.247		0.03	1	 1.46756	 1.57728	 1.37590	 1.24491	  0.3	 0.0458267	 0.155554	0.948
17310	42	139.247		0.02	1	 1.50217	 1.51240	 1.36767	 1.24599	  0.3	 0.0672485	 0.0774826	0.943
17311	42	140.247		0.03	1	 1.53246	 1.46851	 1.35339	 1.24408	  0.4	 0.0895354	 0.0255878	0.953
17312	42	140.894	i48644Gh	0.05	1	 1.54923	 1.45102	 1.34130	 1.24195	  0.6	 0.103965	 0.00574985	0.966
17313	42	141.894		0.06	1	 1.56142	 1.45304	 1.31915	 1.23907	  0.8	 0.121136	 0.0127565	0.971
17314	42	142.182	i48755Gh	0.07	1	 1.56401	 1.45642	 1.31253	 1.23818	  0.9	 0.125741	 0.0181534	0.975
17315	42	142.741	i48905Gh	0.08	1	 1.56791	 1.46641	 1.30001	 1.23636	  1.0	 0.133948	 0.0324542	0.986
17316	42	142.741	i50344Gb	0.08	1	 1.56791	 1.46641	 1.30001	 1.23636	  1.0	 0.133948	 0.0324542	0.986
17317	42	143.741		0.07	1	 1.53462	 1.54926	 1.29995	 1.23779	  0.9	 0.117333	 0.131972	0.974
17318	42	144.741		0.09	1	 1.50468	 1.64774	 1.29997	 1.23523	  1.1	 0.102351	 0.245414	0.993
17319	42	144.941	i23358Gh	0.09	1	 1.50000	 1.66667	 1.30000	 1.23426	  1.2	 0.100000	 0.266667	1.000
17320	42	145.941		0.09	1	 1.50221	 1.66263	 1.29995	 1.23498	  1.1	 0.101132	 0.261547	0.970
17321	42	146.941		0.08	1	 1.50788	 1.64608	 1.30007	 1.23589	  1.1	 0.103904	 0.242105	0.958
17322	42	147.941		0.08	1	 1.51622	 1.61877	 1.30036	 1.23678	  1.0	 0.107930	 0.210472	0.966
17323	42	148.516	i37926Gh	0.08	1	 1.52141	 1.60082	 1.30059	 1.23720	  1.0	 0.110411	 0.189823	0.980
17324	42	149.516		0.07	1	 1.52170	 1.59591	 1.30039	 1.23807	  0.9	 0.110653	 0.184863	0.946
17325	42	150.516		0.06	1	 1.52284	 1.58429	 1.30167	 1.23901	  0.8	 0.110587	 0.172028	0.920
17326	42	151.516		0.06	1	 1.52526	 1.56184	 1.30492	 1.23996	  0.7	 0.110172	 0.146747	0.900
17327	42	152.516		0.05	1	 1.52942	 1.52276	 1.31074	 1.24081	  0.7	 0.109339	 0.102682	0.886
17328	42	153.516		0.05	1	 1.53566	 1.46034	 1.31972	 1.24136	  0.6	 0.107970	 0.0326509	0.879
17329	42	154.516		0.05	1	 1.54367	 1.37026	 1.33189	 1.24130	  0.6	 0.105893	-0.0675135	0.878
17330	42	155.516		0.06	1	 1.55192	 1.25763	 1.34604	 1.24035	  0.7	 0.102939	-0.191350	0.884
17331	42	156.516		0.07	1	 1.55765	 1.14234	 1.35947	 1.23849	  0.9	 0.0990918	-0.316220	0.896
17332	42	157.516		0.08	1	 1.55840	 1.05171	 1.36920	 1.23616	  1.0	 0.0945979	-0.412089	0.915
17333	42	158.516		0.10	1	 1.55385	 1.00214	 1.37415	 1.23398	  1.2	 0.0898529	-0.461857	0.940
17334	42	159.516		0.11	1	 1.54569	 0.990962	 1.37538	 1.23236	  1.4	 0.0851556	-0.469574	0.972
17335	42	160.267	i36138Gh	0.11	1	 1.53846	 1.00000	 1.37500	 1.23157	  1.4	 0.0817308	-0.456731	1.000
17336	42	161.267		0.12	1	 1.55567	 0.962820	 1.37726	 1.22952	  1.6	 0.0892040	-0.503645	0.962
17337	42	162.267		0.14	1	 1.57499	 0.927740	 1.37980	 1.22736	  1.8	 0.0975938	-0.549652	0.926
17338	42	163.267		0.15	1	 1.59610	 0.896299	 1.38251	 1.22513	  1.9	 0.106799	-0.593006	0.893
17339	42	164.267		0.17	1	 1.61854	 0.870051	 1.38526	 1.22289	  2.1	 0.116643	-0.631848	0.864
17340	42	165.267		0.18	1	 1.64166	 0.850386	 1.38791	 1.22071	  2.3	 0.126877	-0.664397	0.837
17341	42	166.267		0.19	1	 1.66471	 0.838348	 1.39031	 1.21868	  2.4	 0.137199	-0.689165	0.813
17342	42	167.267		0.21	1	 1.68694	 0.834494	 1.39236	 1.21684	  2.6	 0.147288	-0.705153	0.791
17343	42	168.267		0.22	1	 1.70762	 0.838819	 1.39395	 1.21526	  2.7	 0.156836	-0.711968	0.773
17344	42	169.267		0.22	1	 1.72620	 0.850785	 1.39505	 1.21396	  2.8	 0.165578	-0.709839	0.757
17345	42	170.267		0.23	1	 1.74229	 0.869423	 1.39564	 1.21297	  2.9	 0.173323	-0.699540	0.744
17346	42	171.267		0.23	1	 1.75568	 0.893485	 1.39577	 1.21226	  3.0	 0.179955	-0.682237	0.733
17347	42	172.267		0.24	1	 1.76637	 0.921618	 1.39549	 1.21182	  3.0	 0.185435	-0.659312	0.725
17348	42	173.267		0.24	1	 1.77448	 0.952498	 1.39490	 1.21162	  3.0	 0.189786	-0.632192	0.719
17349	42	174.267		0.24	1	 1.78024	 0.984935	 1.39408	 1.21162	  3.0	 0.193078	-0.602222	0.717
17350	42	175.267		0.24	1	 1.78393	 1.01793	 1.39311	 1.21178	  3.0	 0.195408	-0.570586	0.716
17351	42	176.267		0.24	1	 1.78585	 1.05070	 1.39207	 1.21206	  3.0	 0.196889	-0.538262	0.719
17352	42	177.267		0.23	1	 1.78630	 1.08265	 1.39103	 1.21244	  2.9	 0.197634	-0.506021	0.724
17353	42	178.267		0.23	1	 1.78555	 1.11336	 1.39005	 1.21289	  2.9	 0.197752	-0.474440	0.731
17354	42	179.267		0.23	1	 1.78385	 1.14258	 1.38916	 1.21339	  2.9	 0.197342	-0.443927	0.741
17355	42	180.267		0.22	1	 1.78139	 1.17015	 1.38841	 1.21391	  2.8	 0.196491	-0.414756	0.754
17356	42	181.267		0.22	1	 1.77836	 1.19599	 1.38781	 1.21445	  2.8	 0.195274	-0.387094	0.769
17357	42	182.267		0.22	1	 1.77490	 1.22012	 1.38739	 1.21500	  2.7	 0.193755	-0.361023	0.788
17358	42	183.267		0.21	1	 1.77112	 1.24257	 1.38715	 1.21554	  2.7	 0.191987	-0.336570	0.808
17359	42	184.267		0.21	1	 1.76712	 1.26340	 1.38710	 1.21607	  2.7	 0.190013	-0.313715	0.832
17360	42	185.267		0.21	1	 1.76297	 1.28269	 1.38724	 1.21659	  2.6	 0.187869	-0.292414	0.858
17361	42	186.267		0.20	1	 1.75873	 1.30055	 1.38756	 1.21709	  2.6	 0.185585	-0.272600	0.887
17362	42	187.267		0.20	1	 1.75445	 1.31706	 1.38808	 1.21758	  2.5	 0.183186	-0.254198	0.919
17363	42	188.267		0.20	1	 1.75015	 1.33233	 1.38877	 1.21805	  2.5	 0.180692	-0.237125	0.954
17364	42	188.978	i22775Gh	0.20	1	 1.74710	 1.34248	 1.38936	 1.21837	  2.5	 0.178870	-0.225748	0.981
17365	42	189.978		0.16	1	 1.73508	 1.36430	 1.39012	 1.22458	  2.0	 0.172483	-0.198301	0.968
17366	42	190.438	i25630Gh	0.13	1	 1.71629	 1.38041	 1.39051	 1.22830	  1.7	 0.162892	-0.172993	0.981
17367	42	191.438		0.14	1	 1.73009	 1.37139	 1.39870	 1.22766	  1.7	 0.165696	-0.193007	0.943
17368	42	192.438		0.14	1	 1.74205	 1.36368	 1.40593	 1.22728	  1.8	 0.168060	-0.210309	0.909
17369	42	193.438		0.14	1	 1.75137	 1.35772	 1.41201	 1.22723	  1.8	 0.169683	-0.223972	0.878
17370	42	194.438		0.14	1	 1.75728	 1.35386	 1.41675	 1.22760	  1.7	 0.170264	-0.233158	0.851
17371	42	195.438		0.13	1	 1.75912	 1.35241	 1.42006	 1.22840	  1.7	 0.169531	-0.237184	0.826
17372	42	196.438		0.12	1	 1.75643	 1.35359	 1.42188	 1.22964	  1.6	 0.167274	-0.235573	0.805
17373	42	197.438		0.11	1	 1.74897	 1.35752	 1.42221	 1.23128	  1.4	 0.163378	-0.228071	0.787
17374	42	198.438		0.10	1	 1.73672	 1.36424	 1.42105	 1.23325	  1.3	 0.157836	-0.214648	0.773
17375	42	199.438		0.09	1	 1.71991	 1.37369	 1.41841	 1.23546	  1.1	 0.150747	-0.195466	0.761
17376	42	200.438		0.07	1	 1.69894	 1.38579	 1.41433	 1.23777	  0.9	 0.142309	-0.170841	0.753
17377	42	201.438		0.06	1	 1.67439	 1.40040	 1.40880	 1.24006	  0.7	 0.132795	-0.141199	0.747
17378	42	202.438		0.04	1	 1.64689	 1.41734	 1.40186	 1.24216	  0.6	 0.122515	-0.107035	0.745
17379	42	203.438		0.03	1	 1.61714	 1.43646	 1.39356	 1.24395	  0.4	 0.111792	-0.0688875	0.745
17380	42	204.438		0.02	1	 1.58584	 1.45759	 1.38399	 1.24527	  0.3	 0.100926	-0.0273326	0.749
17381	42	205.438		0.02	1	 1.55367	 1.48052	 1.37333	 1.24597	  0.3	 0.0901701	 0.0170156	0.756
17382	42	206.438		0.02	1	 1.52127	 1.50504	 1.36183	 1.24594	  0.3	 0.0797175	 0.0634866	0.766
17383	42	207.438		0.03	1	 1.48924	 1.53089	 1.34986	 1.24505	  0.3	 0.0696900	 0.111335	0.779
17384	42	208.438		0.04	1	 1.45815	 1.55773	 1.33787	 1.24321	  0.5	 0.0601405	 0.159724	0.795
17385	42	209.438		0.06	1	 1.42853	 1.58519	 1.32641	 1.24037	  0.7	 0.0510606	 0.207722	0.815
17386	42	210.438		0.08	1	 1.40087	 1.61280	 1.31608	 1.23649	  1.0	 0.0423946	 0.254323	0.837
17387	42	211.438		0.11	1	 1.37560	 1.64002	 1.30748	 1.23159	  1.4	 0.0340580	 0.298477	0.863
17388	42	212.438		0.15	1	 1.35309	 1.66629	 1.30118	 1.22573	  1.9	 0.0259565	 0.339158	0.892
17389	42	213.438		0.19	1	 1.33364	 1.69107	 1.29763	 1.21902	  2.4	 0.0180045	 0.375430	0.924
17390	42	214.438		0.24	1	 1.31744	 1.71382	 1.29716	 1.21161	  3.0	 0.0101393	 0.406524	0.960
17391	42	214.841	i32061Gh	0.26	1	 1.31185	 1.72232	 1.29788	 1.20846	  3.3	 0.00698607	 0.417459	0.975
17392	43	0.000	i53764Gb	0.04	1	 1.58712	 1.43129	 1.38067	 1.24224	  0.6	 0.103221	-0.0526031	0.991
17393	43	1.000		0.05	1	 1.58832	 1.44356	 1.36341	 1.24200	  0.6	 0.112455	-0.0322959	0.957
17394	43	2.000		0.05	1	 1.58801	 1.45771	 1.34599	 1.24153	  0.6	 0.121011	-0.00928967	0.931
17395	43	3.000		0.05	1	 1.58618	 1.47327	 1.32910	 1.24082	  0.7	 0.128542	 0.0156252	0.913
17396	43	4.000		0.06	1	 1.58297	 1.48956	 1.31348	 1.23986	  0.7	 0.134748	 0.0413351	0.903
17397	43	5.000		0.07	1	 1.57868	 1.50580	 1.29984	 1.23868	  0.8	 0.139424	 0.0665372	0.900
17398	43	6.000		0.07	1	 1.57372	 1.52117	 1.28874	 1.23733	  1.0	 0.142490	 0.0899415	0.906
17399	43	7.000		0.08	1	 1.56852	 1.53500	 1.28053	 1.23586	  1.1	 0.143993	 0.110481	0.920
17400	43	8.000		0.09	1	 1.56346	 1.54683	 1.27529	 1.23435	  1.2	 0.144086	 0.127459	0.941
17401	43	9.000		0.10	1	 1.55883	 1.55644	 1.27286	 1.23285	  1.3	 0.142984	 0.140599	0.971
17402	43	9.795	i01439Gh	0.11	1	 1.55556	 1.56250	 1.27273	 1.23171	  1.4	 0.141414	 0.148359	1.000
17403	43	10.795		0.15	1	 1.55560	 1.59310	 1.25018	 1.22594	  1.9	 0.152711	 0.190209	0.988
17404	43	11.213	i00982Gh	0.16	1	 1.55562	 1.59996	 1.25000	 1.22423	  2.0	 0.152812	 0.197147	1.000
17405	43	12.213		0.18	1	 1.69212	 1.52590	 1.24998	 1.22053	  2.3	 0.221069	 0.0548473	0.988
17406	43	12.630	i01446Gh	0.22	1	 1.75000	 1.50000	 1.25000	 1.21528	  2.7	 0.250000	 0.00000	1.000
17407	43	12.630	i01444Gh	0.22	1	 1.75000	 1.50000	 1.25000	 1.21528	  2.7	 0.250000	 0.00000	1.000
17408	43	13.630		0.20	1	 1.73186	 1.49932	 1.24989	 1.21703	  2.6	 0.240982	 0.00844511	0.969
17409	43	14.630		0.19	1	 1.70615	 1.50504	 1.24987	 1.21899	  2.4	 0.228143	 0.0270314	0.956
17410	43	15.630		0.18	1	 1.67667	 1.51646	 1.24992	 1.22088	  2.3	 0.213372	 0.0531663	0.961
17411	43	16.630		0.17	1	 1.64806	 1.53124	 1.25009	 1.22243	  2.1	 0.198987	 0.0821655	0.984
17412	43	17.075	i49642Gh	0.17	1	 1.63659	 1.53816	 1.25020	 1.22298	  2.1	 0.193191	 0.0947669	0.999
17413	43	18.075		0.15	1	 1.63501	 1.52406	 1.25274	 1.22583	  1.9	 0.191135	 0.0801853	0.966
17414	43	19.075		0.13	1	 1.62858	 1.51042	 1.26267	 1.22891	  1.6	 0.182955	 0.0647948	0.946
17415	43	20.075		0.11	1	 1.61568	 1.50219	 1.27552	 1.23194	  1.4	 0.170081	 0.0565920	0.939
17416	43	21.075		0.09	1	 1.59553	 1.50284	 1.28760	 1.23471	  1.2	 0.153967	 0.0612701	0.946
17417	43	22.075		0.08	1	 1.56897	 1.51455	 1.29624	 1.23686	  1.0	 0.136363	 0.0819426	0.965
17418	43	23.075		0.07	1	 1.54008	 1.53706	 1.29965	 1.23779	  0.9	 0.120216	 0.117196	0.997
17419	43	23.134	i45217Gh	0.07	1	 1.53846	 1.53865	 1.29967	 1.23779	  0.9	 0.119395	 0.119582	1.000
17420	43	24.134		0.07	1	 1.51059	 1.56374	 1.29967	 1.23733	  1.0	 0.105456	 0.158615	0.974
17421	43	25.134		0.08	1	 1.47961	 1.58617	 1.29978	 1.23592	  1.1	 0.0899143	 0.196475	0.975
17422	43	26.029	i48368Gh	0.10	1	 1.45455	 1.60000	 1.30000	 1.23409	  1.2	 0.0772727	 0.222727	1.000
17423	43	26.029	i51573Gb	0.10	1	 1.45455	 1.60000	 1.30000	 1.23409	  1.2	 0.0772727	 0.222727	1.000
17424	43	26.029	i00934Gh	0.10	1	 1.45455	 1.60000	 1.30000	 1.23409	  1.2	 0.0772727	 0.222727	1.000
17425	43	27.029		0.07	1	 1.45455	 1.57651	 1.31694	 1.23856	  0.9	 0.0688081	 0.190760	0.988
17426	43	27.447	i01440Gh	0.05	1	 1.45457	 1.56248	 1.33333	 1.24069	  0.7	 0.0606187	 0.168525	1.000
17427	43	28.447		0.04	1	 1.55534	 1.49584	 1.33332	 1.24219	  0.6	 0.111007	 0.0515043	0.988
17428	43	28.866	i31840Gh	0.06	1	 1.60000	 1.47059	 1.33333	 1.23987	  0.7	 0.133333	 0.00392157	1.000
17429	43	28.866	i01441Gh	0.06	1	 1.60000	 1.47059	 1.33333	 1.23987	  0.7	 0.133333	 0.00392157	1.000
17430	43	28.866	i18211Gh	0.06	1	 1.60000	 1.47059	 1.33333	 1.23987	  0.7	 0.133333	 0.00392157	1.000
17431	43	29.866		0.04	1	 1.49380	 1.53477	 1.33332	 1.24251	  0.5	 0.0802404	 0.121216	0.988
17432	43	30.284	i14311Gh	0.05	1	 1.45455	 1.56250	 1.33333	 1.24069	  0.7	 0.0606061	 0.168561	1.000
17433	43	31.284		0.06	1	 1.45450	 1.56715	 1.30514	 1.23939	  0.8	 0.0746789	 0.187325	0.974
17434	43	32.284		0.07	1	 1.45451	 1.56448	 1.28750	 1.23873	  0.8	 0.0835041	 0.193475	0.975
17435	43	33.181	i38953Gh	0.06	1	 1.45455	 1.55556	 1.28571	 1.23890	  0.8	 0.0844156	 0.185426	1.000
17436	43	33.182	i01414Gh	0.06	1	 1.45453	 1.55557	 1.28571	 1.23890	  0.8	 0.0844055	 0.185446	1.000
17437	43	34.182		0.07	1	 1.44665	 1.55630	 1.28561	 1.23877	  0.8	 0.0805219	 0.190169	0.974
17438	43	35.182		0.07	1	 1.44304	 1.55419	 1.28562	 1.23878	  0.8	 0.0787130	 0.189861	0.975
17439	43	36.084	i58534Gb	0.06	1	 1.44444	 1.55000	 1.28571	 1.23891	  0.8	 0.0793651	 0.184921	1.000
17440	43	37.084		0.06	1	 1.48370	 1.53413	 1.28569	 1.24039	  0.7	 0.0990045	 0.149436	0.988
17441	43	37.503	i37639Gh	0.05	1	 1.50000	 1.52632	 1.28571	 1.24071	  0.7	 0.107143	 0.133459	1.000
17442	43	38.503		0.04	1	 1.51865	 1.51256	 1.30408	 1.24238	  0.5	 0.107289	 0.101193	0.965
17443	43	39.503		0.04	1	 1.53808	 1.49464	 1.32531	 1.24354	  0.5	 0.106387	 0.0629436	0.941
17444	43	40.503		0.03	1	 1.55739	 1.47300	 1.34843	 1.24405	  0.4	 0.104479	 0.0200935	0.927
17445	43	41.503		0.03	1	 1.57544	 1.44860	 1.37212	 1.24377	  0.4	 0.101662	-0.0251776	0.923
17446	43	42.503		0.04	1	 1.59109	 1.42283	 1.39495	 1.24270	  0.5	 0.0980704	-0.0701863	0.929
17447	43	43.503		0.05	1	 1.60338	 1.39728	 1.41564	 1.24090	  0.7	 0.0938688	-0.112231	0.946
17448	43	44.503		0.07	1	 1.61175	 1.37342	 1.43329	 1.23853	  0.9	 0.0892324	-0.149098	0.973
17449	43	45.255	i01404Gh	0.08	1	 1.61538	 1.35729	 1.44426	 1.23649	  1.0	 0.0855639	-0.172535	1.000
17450	43	46.255		0.12	1	 1.65181	 1.31961	 1.44377	 1.22973	  1.6	 0.104020	-0.228179	0.972
17451	43	47.255		0.17	1	 1.67710	 1.29101	 1.44213	 1.22302	  2.1	 0.117483	-0.268611	0.967
17452	43	47.586	i01401Gh	0.18	1	 1.68202	 1.28459	 1.44137	 1.22105	  2.3	 0.120326	-0.277109	0.971
17453	43	48.586		0.27	1	 1.73706	 1.23084	 1.46036	 1.20643	  3.4	 0.138347	-0.367875	0.940
17454	43	49.586		0.37	1	 1.78522	 1.18890	 1.47366	 1.19174	  4.6	 0.155780	-0.440543	0.917
17455	43	50.586		0.46	1	 1.82418	 1.15854	 1.48134	 1.17856	  5.7	 0.171419	-0.494224	0.903
17456	43	51.586		0.53	1	 1.85386	 1.13825	 1.48333	 1.16785	  6.5	 0.185265	-0.530344	0.897
17457	43	52.586		0.58	1	 1.87538	 1.12667	 1.47907	 1.16005	  7.1	 0.198156	-0.550554	0.899
17458	43	53.586		0.61	1	 1.89009	 1.12332	 1.46761	 1.15532	  7.5	 0.211237	-0.555525	0.910
17459	43	54.586		0.62	1	 1.89899	 1.12874	 1.44817	 1.15369	  7.6	 0.225412	-0.544834	0.929
17460	43	55.438	i00144Gh	0.62	1	 1.90238	 1.14103	 1.42542	 1.15464	  7.6	 0.238479	-0.522869	0.951
17461	43	56.438		0.65	1	 1.91407	 1.10938	 1.42127	 1.14932	  8.0	 0.246396	-0.558287	0.937
17462	43	57.438		0.67	1	 1.91337	 1.08687	 1.41546	 1.14684	  8.2	 0.248952	-0.577546	0.936
17463	43	58.438		0.66	1	 1.89976	 1.07732	 1.40720	 1.14766	  8.1	 0.246279	-0.576157	0.947
17464	43	59.438		0.64	1	 1.87478	 1.08291	 1.39618	 1.15172	  7.8	 0.239297	-0.552572	0.970
17465	43	60.314	i52320Gb	0.60	1	 1.84615	 1.10000	 1.38462	 1.15748	  7.3	 0.230769	-0.515385	1.000
17466	43	61.314		0.61	1	 1.84935	 1.09327	 1.39857	 1.15535	  7.5	 0.225386	-0.530695	0.969
17467	43	62.314		0.65	1	 1.85731	 1.07512	 1.41043	 1.14936	  8.0	 0.223436	-0.558749	0.956
17468	43	63.314		0.72	1	 1.86588	 1.04372	 1.42604	 1.13946	  8.8	 0.219919	-0.602242	0.961
17469	43	64.314		0.80	1	 1.86470	 1.00985	 1.44615	 1.12777	  9.7	 0.209275	-0.645573	0.983
17470	43	64.753	i01365Gh	0.83	1	 1.85714	 1.00003	 1.45530	 1.12338	 10.1	 0.200922	-0.656190	0.999
17471	43	65.753		0.95	1	 1.85722	 0.920075	 1.49862	 1.10617	 11.5	 0.179300	-0.757848	0.987
17472	43	66.179	i51637Gb	0.99	1	 1.85714	 0.900103	 1.50101	 1.10043	 11.9	 0.178069	-0.778973	0.999
17473	43	66.179	i14305Gh	0.99	1	 1.85714	 0.900103	 1.50101	 1.10043	 11.9	 0.178069	-0.778973	0.999
17474	43	67.179		0.87	1	 1.86399	 0.954479	 1.50085	 1.11746	 10.5	 0.181570	-0.727946	0.987
17475	43	67.604	i01360Gh	0.78	1	 1.84616	 1.00030	 1.50068	 1.13043	  9.5	 0.172738	-0.673118	0.999
17476	43	68.604		1.07	1	 1.91479	 0.903786	 1.52624	 1.08984	 12.8	 0.194273	-0.816731	0.973
17477	43	69.604		1.35	1	 1.96953	 0.839147	 1.53981	 1.05154	 15.8	 0.214858	-0.915523	0.974
17478	43	70.508	i25394Gh	1.55	1	 2.00000	 0.819075	 1.53884	 1.02447	 18.0	 0.230582	-0.950347	0.999
17479	43	71.508		1.74	1	 2.02573	 0.750590	 1.54186	 1.00037	 19.9	 0.241936	-1.03320	0.975
17480	43	72.508		1.77	1	 2.00663	 0.739953	 1.53789	 0.995742	 20.3	 0.234372	-1.03231	0.981
17481	43	72.663	i01352Gh	1.76	1	 2.00002	 0.743825	 1.53649	 0.996866	 20.2	 0.231766	-1.02443	0.985
17482	43	73.663		1.44	1	 1.95291	 0.782282	 1.52337	 1.03890	 16.8	 0.214771	-0.955859	0.974
17483	43	74.663		1.05	1	 1.87137	 0.881887	 1.50345	 1.09234	 12.6	 0.183958	-0.805521	0.993
17484	43	74.816	i18204Gh	0.99	1	 1.85715	 0.900881	 1.50012	 1.10069	 11.9	 0.178512	-0.777753	0.999
17485	43	75.816		0.90	1	 1.86151	 0.946684	 1.48250	 1.11365	 10.9	 0.189501	-0.725321	0.966
17486	43	76.816		0.86	1	 1.87218	 0.984499	 1.45087	 1.11954	 10.4	 0.210655	-0.677029	0.946
17487	43	77.816		0.87	1	 1.88839	 1.00634	 1.41546	 1.11798	 10.5	 0.236465	-0.645586	0.938
17488	43	78.816		0.92	1	 1.90749	 1.01116	 1.38352	 1.10987	 11.2	 0.261985	-0.634349	0.944
17489	43	79.816		1.02	1	 1.92497	 1.00392	 1.35796	 1.09687	 12.2	 0.283506	-0.637545	0.962
17490	43	80.816		1.13	1	 1.93459	 0.994303	 1.33783	 1.08147	 13.4	 0.298378	-0.641910	0.993
17491	43	80.922	i18200Gh	1.14	1	 1.93487	 0.993632	 1.33589	 1.07983	 13.6	 0.299488	-0.641750	0.997
17492	43	81.922		1.23	1	 1.96483	 0.964106	 1.35685	 1.06696	 14.6	 0.303991	-0.696735	0.962
17493	43	82.922		1.32	1	 1.99267	 0.940764	 1.37354	 1.05517	 15.5	 0.309564	-0.742338	0.934
17494	43	83.922		1.40	1	 2.01734	 0.924578	 1.38452	 1.04494	 16.4	 0.316408	-0.776353	0.913
17495	43	84.922		1.46	1	 2.03785	 0.915806	 1.38944	 1.03666	 17.0	 0.324205	-0.797838	0.901
17496	43	85.922		1.50	1	 2.05324	 0.914172	 1.38893	 1.03063	 17.5	 0.332158	-0.806913	0.896
17497	43	86.922		1.53	1	 2.06263	 0.919148	 1.38428	 1.02709	 17.8	 0.339177	-0.804305	0.899
